-1.99,0.0012
-1.98,0.0008
-1.97,0.0008
-1.96,-0.0016
-1.95,0.0008
-1.94,0.0016
-1.93,0.0012
-1.92,-0.0048
-1.91,0.0008
-1.9,0.0016
-1.89,0.0028
-1.88,0
-1.87,0.0032
-1.86,0
-1.85,-0.0004
-1.84,-0
-1.83,-0.0024
-1.82,-0.0008
-1.81,0.0028
-1.8,0
-1.79,0.0004
-1.78,0
-1.77,0.0012
-1.76,0
-1.75,0
-1.74,0
-1.73,0.0008
-1.72,0
-1.71,0.002
-1.7,-0.0008
-1.69,-0.0012
-1.68,-0.0016
-1.67,0.0036
-1.66,0.0008
-1.65,0.0008
-1.64,0
-1.63,0.0004
-1.62,0.0024
-1.61,0.0028
-1.6,0.0016
-1.59,0
-1.58,0.0008
-1.57,-0.0008
-1.56,0.0016
-1.55,-0.0024
-1.54,0.0008
-1.53,0.0016
-1.52,-0.0032
-1.51,-0.0028
-1.5,0
-1.49,0.0028
-1.48,0
-1.47,0.0008
-1.46,0.0016
-1.45,0.0016
-1.44,-0.0016
-1.43,0.0028
-1.42,-0.0008
-1.41,-0.0008
-1.4,-0.0032
-1.39,0.0012
-1.38,0
-1.37,0
-1.36,0.0016
-1.35,-0.0012
-1.34,-0.0008
-1.33,0.004
-1.32,0
-1.31,-0.0008
-1.3,-0.0008
-1.29,-0.0016
-1.28,0
-1.27,0.0024
-1.26,0.0008
-1.25,-0.0012
-1.24,0
-1.23,-0.0004
-1.22,0.0016
-1.21,-0.002
-1.2,0
-1.19,-0.0024
-1.18,0
-1.17,0
-1.16,0
-1.15,0.002
-1.14,-0.0008
-1.13,0.0008
-1.12,0.0016
-1.11,0.0004
-1.1,0
-1.09,0.0004
-1.08,0.0048
-1.07,0
-1.06,0.0008
-1.05,0.0004
-1.04,-0.0016
-1.03,0.0028
-1.02,0.0008
-1.01,-0.0012
-1,0.0016
-0.99,0.0024
-0.98,0.0016
-0.97,0.0024
-0.96,0.0032
-0.95,-0.0004
-0.94,0.0016
-0.93,0.0012
-0.92,0
-0.91,-0.0016
-0.9,0
-0.89,-0.0012
-0.88,0
-0.87,0.0008
-0.86,-0.0008
-0.85,-0.0012
-0.84,-0.0016
-0.83,0
-0.82,0.0016
-0.81,0.0004
-0.8,0.0048
-0.79,0
-0.78,0
-0.77,0
-0.76,-0
-0.75,-0.002
-0.74,-0
-0.73,0.0028
-0.72,-0.0032
-0.71,0.0008
-0.7,0.0016
-0.69,0.0024
-0.68,0.0016
-0.67,0.0024
-0.66,-0.004
-0.65,-0.0024
-0.64,-0
-0.63,0.0004
-0.62,0.0008
-0.61,-0.0004
-0.6,0.0016
-0.59,-0.002
-0.58,-0.0024
-0.57,-0.0056
-0.56,0.0048
-0.55,0
-0.54,0.0024
-0.53,0.0012
-0.52,0
-0.51,0.0004
-0.5,-0.0016
-0.49,-0.0008
-0.48,-0.0016
-0.47,-0.0016
-0.46,0.0008
-0.45,0.0012
-0.44,-0.0048
-0.43,0.002
-0.42,-0.0008
-0.41,0.0004
-0.4,-0.0016
-0.39,-0.0012
-0.38,-0.0008
-0.37,-0.0024
-0.36,0.0016
-0.35,0.0028
-0.34,0.0024
-0.33,0.0004
-0.32,-0
-0.31,-0.002
-0.3,0.0016
-0.29,0.0004
-0.28,0.0032
-0.27,0.0004
-0.26,0.0016
-0.25,-0.0008
-0.24,0.0016
-0.23,0
-0.22,0.0008
-0.21,0.0008
-0.2,0.0016
-0.19,-0.0008
-0.18,-0.0008
-0.17,-0.0028
-0.16,0
-0.15,-0.0008
-0.14,-0.0008
-0.13,-0.0004
-0.12,-0.0016
-0.11,0.0004
-0.1,0
-0.09,-0.002
-0.08,0.0016
-0.07,0.0012
-0.06,-0.0008
-0.05,0
-0.04,0
-0.03,0.002
-0.02,0.0008
-0.01,-0.0016
0,-0
0.01,0.0024
0.02,0.0016
0.03,0
0.04,-0
0.05,-0.0012
0.06,-0.0016
0.07,0
0.08,-0.0016
0.09,-0.0008
0.1,-0.0016
0.11,-0.0008
0.12,-0.0016
0.13,-0.004
0.14,-0.0008
0.15,0.0012
0.16,0
0.17,0.0008
0.18,-0.0008
0.19,0
0.2,0
0.21,-0.0028
0.22,0.0008
0.23,-0.0024
0.24,0.0016
0.25,0.0004
0.26,0
0.27,0.0036
0.28,0.0032
0.29,0
0.3,0
0.31,-0.002
0.32,-0
0.33,-0.0028
0.34,0
0.35,0
0.36,-0.0016
0.37,0.0004
0.38,0.0024
0.39,0.0012
0.4,-0.0032
0.41,-0.0008
0.42,-0.0016
0.43,0.002
0.44,0
0.45,-0.0024
0.46,-0.0008
0.47,-0.0044
0.48,-0.0048
0.49,-0.0024
0.5,0.0008
0.51,0.0012
0.52,0.0048
0.53,0.0024
0.54,0.0008
0.55,0
0.56,0.0016
0.57,0.0016
0.58,0
0.59,-0.0008
0.6,-0.0016
0.61,-0.0028
0.62,-0.0024
0.63,-0.0016
0.64,0.0032
0.65,0.0016
0.66,0.0016
0.67,0
0.68,-0.0016
0.69,0.0008
0.7,0.0008
0.71,0.0016
0.72,0
0.73,0.0008
0.74,-0.0016
0.75,-0.002
0.76,0
0.77,-0.0012
0.78,0.0016
0.79,0.0012
0.8,-0.0016
0.81,0.0012
0.82,-0.0008
0.83,-0.0004
0.84,0.0032
0.85,0.0032
0.86,-0.0008
0.87,0
0.88,-0.0016
0.89,0.0008
0.9,-0.0024
0.91,0.002
0.92,0
0.93,0.0012
0.94,-0.0024
0.95,-0.0008
0.96,0.0048
0.97,0.0012
0.98,0.0016
0.99,0.0012
1,0.0032
1.01,0
1.02,-0.0016
1.03,0
1.04,0.0016
1.05,0.0012
1.06,-0.0008
1.07,0
1.08,0.0016
1.09,0.0012
1.1,0.0008
1.11,-0.004
1.12,-0.0016
1.13,-0.0008
1.14,-0.004
1.15,0
1.16,0.0016
1.17,0
1.18,-0.0016
1.19,0
1.2,-0.0048
1.21,-0.0004
1.22,0.0008
1.23,0
1.24,0
1.25,-0.0004
1.26,0.0008
1.27,0.002
1.28,0.0016
1.29,-0.002
1.3,-0.0016
1.31,-0.0028
1.32,0.0032
1.33,-0.0008
1.34,-0
1.35,0.0024
1.36,-0
1.37,-0.0004
1.38,-0.0016
1.39,-0.0012
1.4,-0.0016
1.41,-0.0024
1.42,-0.0008
1.43,0.0012
1.44,0
1.45,0
1.46,-0
1.47,0.0004
1.48,0
1.49,-0.0036
1.5,0
1.51,-0.0024
1.52,-0
1.53,-0.002
1.54,-0.0024
1.55,-0.0008
1.56,-0.0032
1.57,-0.002
1.58,0.0016
1.59,0.0008
1.6,-0.0032
1.61,0
1.62,0
1.63,0.0012
1.64,-0.0016
1.65,-0.0024
1.66,-0.0016
1.67,-0.0012
1.68,-0.0032
1.69,-0.0028
1.7,0.0008
1.71,0.0016
1.72,0.0032
1.73,0.002
1.74,-0.0008
1.75,0.0008
1.76,0.0016
1.77,-0.0032
1.78,-0
1.79,0.0024
1.8,0
1.81,0.0016
1.82,-0.0008
1.83,0.0004
1.84,-0.0032
1.85,-0.0008
1.86,0.0008
1.87,0.0012
1.88,-0.0016
1.89,-0.0016
1.9,0.0016
1.91,0.0024
1.92,0.0016
1.93,0.0032
1.94,0
1.95,-0.0008
1.96,-0
1.97,-0.0004
1.98,-0.0032
1.99,-0.002
2,-0.0048
2.01,-0.0028
2.02,-0.0024
2.03,0.0016
2.04,0.0016
2.05,-0.0012
2.06,0.0008
2.07,0
2.08,0.0032
2.09,-0.0012
2.1,-0
2.11,-0.0016
2.12,-0.0016
2.13,-0.0012
2.14,0.0024
2.15,0.0024
2.16,0.0032
2.17,0.0008
2.18,0.0008
2.19,-0.002
2.2,-0.0032
2.21,-0.002
2.22,-0.0032
2.23,-0.0012
2.24,-0.0016
2.25,0.0004
2.26,-0.0024
2.27,-0.0012
2.28,-0.0016
2.29,0.0028
2.3,0.0032
2.31,0.0028
2.32,-0
2.33,0.0008
2.34,0.0016
2.35,-0.0012
2.36,0
2.37,-0.0012
2.38,-0.0008
2.39,0.0004
2.4,0
2.41,0.0012
2.42,0.0032
2.43,0.0004
2.44,-0.0016
2.45,0.0004
2.46,-0.0016
2.47,-0.0024
2.48,-0
2.49,0.0004
2.5,-0
2.51,0.0016
2.52,0
2.53,0.0044
2.54,0.0008
2.55,0.0004
2.56,-0.0032
2.57,0
2.58,-0.0016
2.59,-0.0024
2.6,0
2.61,-0.0012
2.62,-0.0024
2.63,0.0016
2.64,0
2.65,-0.0008
2.66,0.0008
2.67,0.0008
2.68,0.0032
2.69,-0.0016
2.7,0.0016
2.71,0.0012
2.72,-0.0016
2.73,-0.0016
2.74,0.0032
2.75,-0.0036
2.76,0
2.77,-0.0016
2.78,-0.0008
2.79,0.0016
2.8,0.0032
2.81,0.0016
2.82,-0.0024
2.83,-0.0012
2.84,0
2.85,-0.0024
2.86,0.0016
2.87,0.0012
2.88,0.0032
2.89,-0.002
2.9,-0.0024
2.91,-0.0016
2.92,0.0016
2.93,0.0004
2.94,0.0016
2.95,0.0012
2.96,0.0016
2.97,0.0016
2.98,0
2.99,-0.0008
3,0.0032
3.01,0.0032
3.02,-0.0008
3.03,-0.0044
3.04,0
3.05,-0.0008
3.06,-0.0032
3.07,-0.0012
3.08,0.0016
3.09,-0.0008
3.1,-0.0008
3.11,0
3.12,0.0016
3.13,0.0028
3.14,-0.0008
3.15,0.0012
3.16,-0.0016
3.17,-0.002
3.18,-0.0016
3.19,0.0016
3.2,0.0048
3.21,0.0016
3.22,0.0024
3.23,0
3.24,0
3.25,0.0008
3.26,-0.0016
3.27,0.0008
3.28,-0.0016
3.29,-0.0016
3.3,-0.0016
3.31,0.0004
3.32,-0.0016
3.33,-0.0024
3.34,-0.0024
3.35,-0.0028
3.36,0.0016
3.37,0
3.38,0.0016
3.39,-0.0008
3.4,0.0016
3.41,-0.0008
